id,query_id,project_id,completion_time,marked_num,skip_num,video_url,query_id,start_indices,end_indices,label,feedback_type,extra,annotator_id,annotator_name
1,0e5066f0158e4678a3f948ed31de4590,gvEy5FNXKshkvox5BLAhmk,2024-09-02 22:57:28,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_0e5066f0158e4678a3f948ed31de4590.mp4,0e5066f0158e4678a3f948ed31de4590,123265,123365,{'1': [99]},keypoint,,1,admin
2,0ebca718a42049248f2e2b7c2130ef9a,gvEy5FNXKshkvox5BLAhmk,2024-09-02 22:57:50,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_0ebca718a42049248f2e2b7c2130ef9a.mp4,0ebca718a42049248f2e2b7c2130ef9a,35255,35355,{'1': [99]},keypoint,,1,admin
3,10ae06c10bab445bbff995a45826c1bc,gvEy5FNXKshkvox5BLAhmk,2024-09-02 22:58:15,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_10ae06c10bab445bbff995a45826c1bc.mp4,10ae06c10bab445bbff995a45826c1bc,6594,6694,{'1': [13]},keypoint,,1,admin
4,2454fb8861254a2fad27925323257a4d,gvEy5FNXKshkvox5BLAhmk,2024-09-02 22:58:38,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_2454fb8861254a2fad27925323257a4d.mp4,2454fb8861254a2fad27925323257a4d,21039,21139,{'1': [39]},keypoint,,1,admin
5,2625fdb2d7ad4c11936ae6851b21b1fd,gvEy5FNXKshkvox5BLAhmk,2024-09-02 22:59:43,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_2625fdb2d7ad4c11936ae6851b21b1fd.mp4,2625fdb2d7ad4c11936ae6851b21b1fd,88027,88127,{'1': [32]},keypoint,,1,admin
6,2b03489bb8fd4ccbaa85532b461006a1,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:00:10,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_2b03489bb8fd4ccbaa85532b461006a1.mp4,2b03489bb8fd4ccbaa85532b461006a1,22336,22436,{'1': [51]},keypoint,,1,admin
7,31fe7713aa204692b3bd8a26afcaea70,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:00:35,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_31fe7713aa204692b3bd8a26afcaea70.mp4,31fe7713aa204692b3bd8a26afcaea70,72453,72553,"{'1': [31, 77]}",keypoint,,1,admin
8,39f32bfbd9374d1792597d77fd437d6e,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:00:52,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_39f32bfbd9374d1792597d77fd437d6e.mp4,39f32bfbd9374d1792597d77fd437d6e,21632,21732,{'1': [39]},keypoint,,1,admin
9,3a4dcf8d586948709773ee533b5644c2,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:01:40,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_3a4dcf8d586948709773ee533b5644c2.mp4,3a4dcf8d586948709773ee533b5644c2,25009,25109,{'1': [59]},keypoint,,1,admin
10,47dac33f6df945fc87d67f6f850eb5f6,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:02:02,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_47dac33f6df945fc87d67f6f850eb5f6.mp4,47dac33f6df945fc87d67f6f850eb5f6,30756,30856,{'1': [45]},keypoint,,1,admin
11,57e015cf073548dd8d38694524a26cb5,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:02:31,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_57e015cf073548dd8d38694524a26cb5.mp4,57e015cf073548dd8d38694524a26cb5,109066,109166,{'1': [53]},keypoint,,1,admin
12,5c0491a343754199a0ac87e6326a176c,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:02:56,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_5c0491a343754199a0ac87e6326a176c.mp4,5c0491a343754199a0ac87e6326a176c,98806,98906,"{'1': [59, 97]}",keypoint,,1,admin
13,63dbad03515c479daad54e762f9301fe,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:03:15,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_63dbad03515c479daad54e762f9301fe.mp4,63dbad03515c479daad54e762f9301fe,34165,34265,{'1': [46]},keypoint,,1,admin
