id,query_id,project_id,completion_time,marked_num,skip_num,video_url,query_id,start_indices,end_indices,label,feedback_type,extra,annotator_id,annotator_name
1,0016a96f8e7949b09e9da217d94f7208,aqefcqWWv9wmUpishtcKsK,2024-09-02 19:29:31,1,0,@/assets/video/aqefcqWWv9wmUpishtcKsK_kitchen-mixed-v0_offline_evaluative/aqefcqWWv9wmUpishtcKsK/kitchen-mixed-v0_0016a96f8e7949b09e9da217d94f7208.mp4,0016a96f8e7949b09e9da217d94f7208,85586,85686,{'1': {'0': 2}},evaluative,,1,admin
2,0060164c4acd4f8c9ad19739ca7d51ba,aqefcqWWv9wmUpishtcKsK,2024-09-02 19:29:38,1,0,@/assets/video/aqefcqWWv9wmUpishtcKsK_kitchen-mixed-v0_offline_evaluative/aqefcqWWv9wmUpishtcKsK/kitchen-mixed-v0_0060164c4acd4f8c9ad19739ca7d51ba.mp4,0060164c4acd4f8c9ad19739ca7d51ba,84650,84750,{'1': {'0': 1}},evaluative,,1,admin
3,04be29a1a9154626b6dbedd9a7450980,aqefcqWWv9wmUpishtcKsK,2024-09-02 19:29:49,1,0,@/assets/video/aqefcqWWv9wmUpishtcKsK_kitchen-mixed-v0_offline_evaluative/aqefcqWWv9wmUpishtcKsK/kitchen-mixed-v0_04be29a1a9154626b6dbedd9a7450980.mp4,04be29a1a9154626b6dbedd9a7450980,82091,82191,{'1': {'0': 2}},evaluative,,1,admin
4,0503f664bc8d43df92176e912e397311,aqefcqWWv9wmUpishtcKsK,2024-09-02 19:29:55,1,0,@/assets/video/aqefcqWWv9wmUpishtcKsK_kitchen-mixed-v0_offline_evaluative/aqefcqWWv9wmUpishtcKsK/kitchen-mixed-v0_0503f664bc8d43df92176e912e397311.mp4,0503f664bc8d43df92176e912e397311,51972,52072,{'1': {'0': 4}},evaluative,,1,admin
5,05391642a95747b8bd068c412bc87ece,aqefcqWWv9wmUpishtcKsK,2024-09-02 19:30:03,1,0,@/assets/video/aqefcqWWv9wmUpishtcKsK_kitchen-mixed-v0_offline_evaluative/aqefcqWWv9wmUpishtcKsK/kitchen-mixed-v0_05391642a95747b8bd068c412bc87ece.mp4,05391642a95747b8bd068c412bc87ece,126784,126884,{'1': {'0': 2}},evaluative,,1,admin
6,06de975693ef4b78bd166424df4ce760,aqefcqWWv9wmUpishtcKsK,2024-09-02 19:30:11,1,0,@/assets/video/aqefcqWWv9wmUpishtcKsK_kitchen-mixed-v0_offline_evaluative/aqefcqWWv9wmUpishtcKsK/kitchen-mixed-v0_06de975693ef4b78bd166424df4ce760.mp4,06de975693ef4b78bd166424df4ce760,32808,32908,{'1': {'0': 2}},evaluative,,1,admin
7,0717394c175d417bad36ca26b188089c,aqefcqWWv9wmUpishtcKsK,2024-09-02 19:30:18,1,0,@/assets/video/aqefcqWWv9wmUpishtcKsK_kitchen-mixed-v0_offline_evaluative/aqefcqWWv9wmUpishtcKsK/kitchen-mixed-v0_0717394c175d417bad36ca26b188089c.mp4,0717394c175d417bad36ca26b188089c,41185,41285,{'1': {'0': 1}},evaluative,,1,admin
8,07425578734845ac8742381ec3b6521d,aqefcqWWv9wmUpishtcKsK,2024-09-02 19:30:26,1,0,@/assets/video/aqefcqWWv9wmUpishtcKsK_kitchen-mixed-v0_offline_evaluative/aqefcqWWv9wmUpishtcKsK/kitchen-mixed-v0_07425578734845ac8742381ec3b6521d.mp4,07425578734845ac8742381ec3b6521d,69266,69366,{'1': {'0': 2}},evaluative,,1,admin
9,081ea0e847564099a47372feb5c51e5a,aqefcqWWv9wmUpishtcKsK,2024-09-02 19:30:50,1,0,@/assets/video/aqefcqWWv9wmUpishtcKsK_kitchen-mixed-v0_offline_evaluative/aqefcqWWv9wmUpishtcKsK/kitchen-mixed-v0_081ea0e847564099a47372feb5c51e5a.mp4,081ea0e847564099a47372feb5c51e5a,105146,105246,{'1': {'0': 2}},evaluative,,1,admin
10,0abc12ed77954eb5a4d1446995f87eef,aqefcqWWv9wmUpishtcKsK,2024-09-02 19:30:56,1,0,@/assets/video/aqefcqWWv9wmUpishtcKsK_kitchen-mixed-v0_offline_evaluative/aqefcqWWv9wmUpishtcKsK/kitchen-mixed-v0_0abc12ed77954eb5a4d1446995f87eef.mp4,0abc12ed77954eb5a4d1446995f87eef,27117,27217,{'1': {'0': 4}},evaluative,,1,admin
