id,query_id,project_id,completion_time,marked_num,skip_num,video_url,query_id,start_indices,end_indices,label,feedback_type,extra,annotator_id,annotator_name
1,090711b74d314e65a93bb2935579b9f8,Z4xxrL6uwunnXAKicyYWLJ,2024-09-02 22:43:54,1,0,@/assets/video/Z4xxrL6uwunnXAKicyYWLJ_kitchen-complete-v0_offline_keypoint/Z4xxrL6uwunnXAKicyYWLJ/kitchen-complete-v0_090711b74d314e65a93bb2935579b9f8.mp4,090711b74d314e65a93bb2935579b9f8,375,475,"{'1': [41, 94]}",keypoint,,1,admin
2,0aaa30c7659647838e02d3056e26c5c2,Z4xxrL6uwunnXAKicyYWLJ,2024-09-02 22:44:34,1,0,@/assets/video/Z4xxrL6uwunnXAKicyYWLJ_kitchen-complete-v0_offline_keypoint/Z4xxrL6uwunnXAKicyYWLJ/kitchen-complete-v0_0aaa30c7659647838e02d3056e26c5c2.mp4,0aaa30c7659647838e02d3056e26c5c2,28,128,"{'1': [19, 66]}",keypoint,,1,admin
3,11fa53ad303e4dedb6da8e6a9cb2c5b0,Z4xxrL6uwunnXAKicyYWLJ,2024-09-02 22:45:14,1,0,@/assets/video/Z4xxrL6uwunnXAKicyYWLJ_kitchen-complete-v0_offline_keypoint/Z4xxrL6uwunnXAKicyYWLJ/kitchen-complete-v0_11fa53ad303e4dedb6da8e6a9cb2c5b0.mp4,11fa53ad303e4dedb6da8e6a9cb2c5b0,13,113,"{'1': [33, 82]}",keypoint,,1,admin
4,14bdb23ad9ca41828ed923da2bce00f3,Z4xxrL6uwunnXAKicyYWLJ,2024-09-02 22:46:12,1,0,@/assets/video/Z4xxrL6uwunnXAKicyYWLJ_kitchen-complete-v0_offline_keypoint/Z4xxrL6uwunnXAKicyYWLJ/kitchen-complete-v0_14bdb23ad9ca41828ed923da2bce00f3.mp4,14bdb23ad9ca41828ed923da2bce00f3,1399,1499,"{'1': [35, 91]}",keypoint,,1,admin
5,1986f59558064863be52d3a0cbfc17db,Z4xxrL6uwunnXAKicyYWLJ,2024-09-02 22:46:44,1,0,@/assets/video/Z4xxrL6uwunnXAKicyYWLJ_kitchen-complete-v0_offline_keypoint/Z4xxrL6uwunnXAKicyYWLJ/kitchen-complete-v0_1986f59558064863be52d3a0cbfc17db.mp4,1986f59558064863be52d3a0cbfc17db,1966,2066,"{'1': [44, 99]}",keypoint,,1,admin
6,3af5de91544943b59a00a2bb34bf276b,Z4xxrL6uwunnXAKicyYWLJ,2024-09-02 22:47:11,1,0,@/assets/video/Z4xxrL6uwunnXAKicyYWLJ_kitchen-complete-v0_offline_keypoint/Z4xxrL6uwunnXAKicyYWLJ/kitchen-complete-v0_3af5de91544943b59a00a2bb34bf276b.mp4,3af5de91544943b59a00a2bb34bf276b,1547,1647,"{'1': [32, 78]}",keypoint,,1,admin
7,42f501908f004ff18213a87b0b94d164,Z4xxrL6uwunnXAKicyYWLJ,2024-09-02 22:48:09,1,0,@/assets/video/Z4xxrL6uwunnXAKicyYWLJ_kitchen-complete-v0_offline_keypoint/Z4xxrL6uwunnXAKicyYWLJ/kitchen-complete-v0_42f501908f004ff18213a87b0b94d164.mp4,42f501908f004ff18213a87b0b94d164,1577,1677,"{'1': [48, 99]}",keypoint,,1,admin
8,524b501d54d14d73a2da098d73303046,Z4xxrL6uwunnXAKicyYWLJ,2024-09-02 22:48:30,1,0,@/assets/video/Z4xxrL6uwunnXAKicyYWLJ_kitchen-complete-v0_offline_keypoint/Z4xxrL6uwunnXAKicyYWLJ/kitchen-complete-v0_524b501d54d14d73a2da098d73303046.mp4,524b501d54d14d73a2da098d73303046,184,284,"{'1': [45, 93]}",keypoint,,1,admin
9,5bc995bba7804c6784197cda81f1ef47,Z4xxrL6uwunnXAKicyYWLJ,2024-09-02 22:48:55,1,0,@/assets/video/Z4xxrL6uwunnXAKicyYWLJ_kitchen-complete-v0_offline_keypoint/Z4xxrL6uwunnXAKicyYWLJ/kitchen-complete-v0_5bc995bba7804c6784197cda81f1ef47.mp4,5bc995bba7804c6784197cda81f1ef47,3322,3422,"{'1': [7, 56]}",keypoint,,1,admin
10,622869b13d3340fe8f4bbe2714f162c7,Z4xxrL6uwunnXAKicyYWLJ,2024-09-02 22:49:16,1,0,@/assets/video/Z4xxrL6uwunnXAKicyYWLJ_kitchen-complete-v0_offline_keypoint/Z4xxrL6uwunnXAKicyYWLJ/kitchen-complete-v0_622869b13d3340fe8f4bbe2714f162c7.mp4,622869b13d3340fe8f4bbe2714f162c7,3171,3271,{'1': [62]},keypoint,,1,admin
